Species,BP,ID,Tank,Rep_tank,Treatment,Rate,Time_load,Time_start,Time_end,Acc_time,Acc_time_min,Trial_time,Trial_time_h,CTmax,Date,Age,M1,M2,M3,SL,BW,logBW,BW_centred_all,Mean_BW,CI,Protein,CS,CS_date,LDH,LDH_date
A.poly,AP3,AP3_14_5.0_06,30A,A,30,5,6:18:00,7:30:00,9:30:00,1:12:00,72,2:00:00,2,38.01,11-Feb-18,14,11.683,11.67,11.673,11.68,11.66,1.06669855,3.008322286,,0.007317623,5.099476691,0.405347,3-May-18,21.075738,3-May-18
A.poly,AP3,AP3_14_5.0_07,28B,B,28,5,7:19:00,7:30:00,9:30:00,0:11:00,11,2:00:00,2,38.13,11-Feb-18,14,10.223,10.336,10.36,10.31,8.34,0.921166051,-0.311677714,,0.007610095,5.176725532,0.212456,9-May-18,13.578968,9-May-18
A.poly,AP3,AP3_14_5.0_08,28B,B,28,5,7:18:00,7:30:00,9:30:00,0:12:00,12,2:00:00,2,38.06,11-Feb-18,14,10.823,10.886,10.869,10.86,7.8,0.892094603,-0.851677714,,0.006089829,4.557590335,0.383979,2-May-18,16.044256,2-May-18
A.poly,AP3,AP3_14_5.0_09,28B,B,28,5,7:20:00,7:30:00,9:30:00,0:10:00,10,2:00:00,2,38.44,11-Feb-18,14,10.625,10.634,10.605,10.62,7.88,0.896526217,-0.771677714,,0.006578891,4.188687411,0.421003,2-May-18,14.442116,2-May-18
A.poly,AP3,AP3_14_5.0_10,30A,A,30,5,6:16:00,7:30:00,9:30:00,1:14:00,74,2:00:00,2,38.3,11-Feb-18,14,11.275,11.289,11.28,11.28,9.12,0.959994838,0.468322286,,0.006354297,4.102416369,0.32419,3-May-18,12.728702,3-May-18
A.poly,AP3,AP3_14_5.0_11,30B,B,30,5,6:35:00,7:30:00,9:30:00,0:55:00,55,2:00:00,2,38.11,11-Feb-18,14,11.561,11.566,11.548,11.56,10.84,1.035029282,2.188322286,,0.00701707,5.878229863,0.372882,2-May-18,65.237044,2-May-18
A.poly,AP3,AP3_14_5.0_12,28A,A,28,5,6:58:00,7:30:00,9:30:00,0:32:00,32,2:00:00,2,38.39,11-Feb-18,14,10.306,10.283,10.308,10.3,8.77,0.942999593,0.118322286,,0.008025792,5.011086088,0.286958,4-May-18,19.931254,4-May-18
A.poly,AP3,AP3_21_Control_01,30A,A,30,Control,6:12:00,7:15:00,22:30:00,1:03:00,63,15:15:00,15.25,,18-Feb-18,21,15.97,15.876,15.936,15.93,22.05,1.343408594,13.39832229,,0.005454579,13.21119851,0.178828,4-May-18,9.507196,4-May-18
A.poly,AP3,AP3_21_Control_02,30B,B,30,Control,6:28:00,7:15:00,22:30:00,0:47:00,47,15:15:00,15.25,,18-Feb-18,21,16.126,16.247,16.125,16.17,23.99,1.380030248,15.33832229,,0.005674142,12.73158852,0.163199,9-May-18,10.03048,9-May-18
A.poly,AP3,AP3_21_Control_03,28A,A,28,Control,6:41:00,7:15:00,22:30:00,0:34:00,34,15:15:00,15.25,,18-Feb-18,21,16.036,16.12,16.012,16.06,21.14,1.325104983,12.48832229,,0.005103503,15.03630015,0.151519,4-May-18,9.64884,4-May-18
A.poly,AP3,AP3_21_Control_04,28A,A,28,Control,6:44:00,7:15:00,22:30:00,0:31:00,31,15:15:00,15.25,,18-Feb-18,21,16.137,16.221,16.036,16.13,19.13,1.28171497,10.47832229,,0.004558394,8.788047672,0.242172,9-May-18,12.995648,9-May-18
A.poly,AP3,AP3_21_Control_05,28B,B,28,Control,6:57:00,7:15:00,22:30:00,0:18:00,18,15:15:00,15.25,,18-Feb-18,21,14.545,14.451,14.432,14.48,16.02,1.204662512,7.368322286,,0.005276632,8.701459022,0.201744,3-May-18,15.620313,3-May-18
A.poly,AP3,AP3_21_Control_06,30A,A,30,Control,6:11:00,7:15:00,22:30:00,1:04:00,64,15:15:00,15.25,,18-Feb-18,21,16.52,16.501,16.414,16.48,22.65,1.355068206,13.99832229,,0.005060537,10.40081358,0.197931,3-May-18,9.51235,3-May-18
A.poly,AP3,AP3_21_Control_07,30B,B,30,Control,6:26:00,7:15:00,22:30:00,0:49:00,49,15:15:00,15.25,,18-Feb-18,21,16.18,16.231,16.181,16.2,21.19,1.326130957,12.53832229,,0.00498409,10.06164979,0.227377,2-May-18,7.940824,2-May-18
A.poly,AP3,AP3_21_Control_08,28B,B,28,Control,6:58:00,7:15:00,22:30:00,0:17:00,17,15:15:00,15.25,,18-Feb-18,21,14.713,14.624,14.711,14.68,16.16,1.208441356,7.508322286,,0.005108145,6.196680563,0.417052,2-May-18,13.472575,2-May-18
A.poly,AP3,AP3_21_Control_09,28A,A,28,Control,6:43:00,7:15:00,22:30:00,0:32:00,32,15:15:00,15.25,,18-Feb-18,21,15.126,15.191,15.122,15.15,19.16,1.282395505,10.50832229,,0.005510076,8.565363003,0.202902,3-May-18,13.438701,3-May-18
A.poly,AP3,AP3_21_Control_10,30B,B,30,Control,6:26:00,7:15:00,22:30:00,0:49:00,49,15:15:00,15.25,,18-Feb-18,21,16.609,16.587,16.53,16.58,24.63,1.391464412,15.97832229,,0.005403944,9.878585942,0.173485,3-May-18,12.314291,3-May-18
A.poly,AP3,AP3_21_Control_11,30A,A,30,Control,6:11:00,7:15:00,22:30:00,1:04:00,64,15:15:00,15.25,,18-Feb-18,21,15.676,15.851,15.756,15.76,20.43,1.310268367,11.77832229,,0.005219149,8.247139735,0.343729,3-May-18,11.036032,3-May-18
A.poly,AP3,AP3_21_Control_12,28B,B,28,Control,6:57:00,7:15:00,22:30:00,0:18:00,18,15:15:00,15.25,,18-Feb-18,21,14.935,14.968,14.947,14.95,17.06,1.231979027,8.408322286,,0.005105702,9.243351151,0.188587,3-May-18,8.89376,3-May-18
A.poly,AP3,AP3_21_0.5_01,28A,A,28,0.5,6:44:00,7:15:00,21:45:00,0:31:00,31,14:30:00,14.5,35.77,18-Feb-18,21,16.179,16.155,16.171,16.17,21.35,1.329397879,12.69832229,,0.005049726,13.53103321,0.144048,4-May-18,8.762084,4-May-18
A.poly,AP3,AP3_21_0.5_02,28B,B,28,0.5,7:01:00,7:15:00,21:45:00,0:14:00,14,14:30:00,14.5,35.84,18-Feb-18,21,16.296,16.305,16.292,16.3,24.91,1.396373728,16.25832229,,0.005751895,8.964273381,0.267727,2-May-18,12.717233,2-May-18
A.poly,AP3,AP3_21_0.5_03,30A,A,30,0.5,6:15:00,7:15:00,22:00:00,1:00:00,60,14:45:00,14.75,35.74,18-Feb-18,21,16.397,16.41,16.432,16.41,24.52,1.389520466,15.86832229,,0.005548744,8.966012279,0.247508,3-May-18,16.415109,3-May-18
A.poly,AP3,AP3_21_0.5_04,30B,B,30,0.5,6:31:00,7:15:00,22:00:00,0:44:00,44,14:45:00,14.75,35.76,18-Feb-18,21,17.015,17.118,17.028,17.05,26.96,1.430719888,18.30832229,,0.005439347,10.42554138,0.218707,3-May-18,8.303278,3-May-18
A.poly,AP3,AP3_21_0.5_05,30B,B,30,0.5,6:29:00,7:15:00,22:30:00,0:46:00,46,15:15:00,15.25,35.98,18-Feb-18,21,15.412,15.416,15.35,15.39,19.86,1.297979244,11.20832229,,0.00544833,9.02253297,0.190594,3-May-18,11.535386,3-May-18
A.poly,AP3,AP3_21_0.5_06,28B,B,28,0.5,6:59:00,7:15:00,21:45:00,0:16:00,16,14:30:00,14.5,35.72,18-Feb-18,21,14.606,14.617,14.524,14.58,16.33,1.212986185,7.678322286,,0.005268823,9.111528971,0.169774,4-May-18,12.394451,4-May-18
A.poly,AP3,AP3_21_0.5_07,30A,A,30,0.5,6:13:00,7:15:00,22:30:00,1:02:00,62,15:15:00,15.25,36.04,18-Feb-18,21,15.115,15.064,15.178,15.12,19.48,1.289588953,10.82832229,,0.005635515,10.39596806,0.217282,2-May-18,9.17132,2-May-18
A.poly,AP3,AP3_21_0.5_08,28B,B,28,0.5,7:00:00,7:15:00,21:45:00,0:15:00,15,14:30:00,14.5,35.9,18-Feb-18,21,14.065,14,14.09,14.05,15.64,1.194236749,6.988322286,,0.005639074,8.523679536,0.190196,9-May-18,2.190223,9-May-18
A.poly,AP3,AP3_21_0.5_09,30B,B,30,0.5,6:29:00,7:15:00,22:30:00,0:46:00,46,15:15:00,15.25,36.02,18-Feb-18,21,14.79,14.827,14.825,14.81,19.98,1.300595484,11.32832229,,0.006150782,9.814067616,0.223667,2-May-18,8.699772,2-May-18
A.poly,AP3,AP3_21_0.5_10,30A,A,30,0.5,6:14:00,7:15:00,22:15:00,1:01:00,61,15:00:00,15,36.03,18-Feb-18,21,14.904,15.096,15.087,15.03,20,1.301029996,11.34832229,,0.005890512,9.602164436,0.200118,3-May-18,16.311431,3-May-18
A.poly,AP3,AP3_21_0.5_11,28A,A,28,0.5,6:46:00,7:15:00,22:15:00,0:29:00,29,15:00:00,15,35.94,18-Feb-18,21,14.215,14.185,14.168,14.19,17.75,1.249198357,9.098322286,,0.006212282,7.785588319,0.192339,3-May-18,13.897926,3-May-18
A.poly,AP3,AP3_21_0.5_12,28A,A,28,0.5,6:45:00,7:15:00,22:15:00,0:30:00,30,15:00:00,15,36.02,18-Feb-18,21,14.143,14.143,14.123,14.14,18.1,1.257678575,9.448322286,,0.006402216,6.949418195,0.338705,2-May-18,13.925697,2-May-18
A.poly,AP3,AP3_21_1.0_01,30B,B,30,1,6:32:00,7:15:00,15:00:00,0:43:00,43,7:45:00,7.75,36.21,18-Feb-18,21,15.579,15.605,15.55,15.58,22.25,1.347330015,13.59832229,,0.00588339,9.168761981,0.238654,2-May-18,7.391452,2-May-18
A.poly,AP3,AP3_21_1.0_02,28A,A,28,1,6:49:00,7:15:00,15:00:00,0:26:00,26,7:45:00,7.75,36.15,18-Feb-18,21,15.023,15.085,15.069,15.06,20.82,1.318480725,12.16832229,,0.006095451,9.881529728,0.184489,3-May-18,14.585136,3-May-18
A.poly,AP3,AP3_21_1.0_03,30A,A,30,1,6:17:00,7:15:00,15:00:00,0:58:00,58,7:45:00,7.75,36.19,18-Feb-18,21,15.515,15.309,15.321,15.38,22.26,1.34752516,13.60832229,,0.006118658,9.273343538,0.233247,3-May-18,11.440826,3-May-18
A.poly,AP3,AP3_21_1.0_04,28A,A,28,1,6:51:00,7:15:00,15:15:00,0:24:00,24,8:00:00,8,36.23,18-Feb-18,21,13.777,13.667,13.67,13.7,14.93,1.174059808,6.278322286,,0.005806282,6.61340069,0.405305,2-May-18,11.791717,2-May-18
A.poly,AP3,AP3_21_1.0_05,28B,B,28,1,7:02:00,7:15:00,15:00:00,0:13:00,13,7:45:00,7.75,36.26,18-Feb-18,21,15.104,15.099,15.06,15.09,22.47,1.351603072,13.81832229,,0.006539362,9.340756238,0.237067,3-May-18,7.632692,3-May-18
A.poly,AP3,AP3_21_1.0_06,28B,B,28,1,7:03:00,7:15:00,15:15:00,0:12:00,12,8:00:00,8,36.21,18-Feb-18,21,14.308,14.294,14.329,14.31,17.28,1.237543738,8.628322286,,0.005896915,8.077452012,0.222678,4-May-18,8.764894,4-May-18
A.poly,AP3,AP3_21_1.0_07,28A,A,28,1,6:50:00,7:15:00,15:00:00,0:25:00,25,7:45:00,7.75,36.22,18-Feb-18,21,14.775,14.764,14.728,14.76,21.39,1.330210785,12.73832229,,0.006651992,10.56041446,0.178215,9-May-18,11.808664,9-May-18
A.poly,AP3,AP3_21_1.0_08,30A,A,30,1,6:17:00,7:15:00,15:00:00,0:58:00,58,7:45:00,7.75,36.21,18-Feb-18,21,14.6,14.603,14.568,14.59,19.89,1.298634783,11.23832229,,0.006404259,9.453673614,0.268375,2-May-18,10.101792,2-May-18
A.poly,AP3,AP3_21_1.0_09,30B,B,30,1,6:33:00,7:15:00,15:15:00,0:42:00,42,8:00:00,8,36.24,18-Feb-18,21,14.401,14.397,14.412,14.4,23.04,1.362482475,14.38832229,,0.007716049,7.655546342,0.299289,2-May-18,14.233128,2-May-18
A.poly,AP3,AP3_21_1.0_10,30A,A,30,1,6:16:00,7:15:00,15:00:00,0:59:00,59,7:45:00,7.75,36.15,18-Feb-18,21,15.675,15.684,15.702,15.69,21.96,1.341632336,13.30832229,,0.005685432,10.19822226,0.215318,9-May-18,13.874634,9-May-18
A.poly,AP3,AP3_21_1.0_11,28B,B,28,1,7:02:00,7:15:00,15:15:00,0:13:00,13,8:00:00,8,36.27,18-Feb-18,21,15.067,15.112,15.061,15.08,19.38,1.287353773,10.72832229,,0.005651318,9.934688098,0.188483,4-May-18,11.81944,4-May-18
A.poly,AP3,AP3_21_1.0_12,30B,B,30,1,6:34:00,7:15:00,15:00:00,0:41:00,41,7:45:00,7.75,36.22,18-Feb-18,21,14.537,14.548,14.644,14.58,21.25,1.327358934,12.59832229,,0.006856246,9.070082589,0.223559,9-May-18,12.222515,9-May-18
A.poly,AP3,AP3_21_5.0_01,30B,B,30,5,6:39:00,7:15:00,9:15:00,0:36:00,36,2:00:00,2,37.94,18-Feb-18,21,14.512,14.527,14.54,14.53,16.22,1.21005085,7.568322286,,0.005287544,7.228071654,0.342981,2-May-18,13.385252,2-May-18
A.poly,AP3,AP3_21_5.0_02,30B,B,30,5,6:36:00,7:15:00,9:15:00,0:39:00,39,2:00:00,2,37.89,18-Feb-18,21,15.019,15.044,15.024,15.03,20.79,1.317854489,12.13832229,,0.006123187,9.896248658,0.232477,3-May-18,1.448075,3-May-18
A.poly,AP3,AP3_21_5.0_03,30A,A,30,5,6:23:00,7:15:00,9:15:00,0:52:00,52,2:00:00,2,37.88,18-Feb-18,21,15.389,15.398,15.391,15.39,23.2,1.365487985,14.54832229,,0.006364615,9.495010625,0.209087,3-May-18,2.419147,3-May-18
A.poly,AP3,AP3_21_5.0_04,28A,A,28,5,6:53:00,7:15:00,9:15:00,0:22:00,22,2:00:00,2,38.09,18-Feb-18,21,13.504,13.451,13.435,13.46,16.53,1.218272854,7.878322286,,0.006778564,7.728286451,0.324287,2-May-18,15.406566,2-May-18
A.poly,AP3,AP3_21_5.0_05,30A,A,30,5,6:20:00,7:15:00,9:15:00,0:55:00,55,2:00:00,2,38.01,18-Feb-18,21,15.353,15.239,15.248,15.28,25.34,1.403806611,16.68832229,,0.007102914,10.85333494,0.167775,9-May-18,13.261262,9-May-18
A.poly,AP3,AP3_21_5.0_06,28B,B,28,5,7:05:00,7:15:00,9:15:00,0:10:00,10,2:00:00,2,38.11,18-Feb-18,21,14.968,15.125,14.968,15.02,19.84,1.297541668,11.18832229,,0.005855067,,,,,
A.poly,AP3,AP3_21_5.0_07,28B,B,28,5,7:05:00,7:15:00,9:15:00,0:10:00,10,2:00:00,2,38.1,18-Feb-18,21,14.322,14.346,14.338,14.34,19.46,1.289142836,10.80832229,,0.006599262,8.602003587,0.231367,9-May-18,12.786091,9-May-18
A.poly,AP3,AP3_21_5.0_08,28A,A,28,5,6:53:00,7:15:00,9:15:00,0:22:00,22,2:00:00,2,38.28,18-Feb-18,21,12.997,13.112,13.096,13.07,15.71,1.196176185,7.058322286,,0.007036382,7.372178692,0.303309,9-May-18,14.546746,9-May-18
A.poly,AP3,AP3_21_5.0_09,30A,A,30,5,6:19:00,7:15:00,9:15:00,0:56:00,56,2:00:00,2,38.35,18-Feb-18,21,12.981,12.976,12.989,12.98,13.45,1.128722284,4.798322286,,0.006150327,5.100239948,0.448002,2-May-18,24.533818,2-May-18
A.poly,AP3,AP3_21_5.0_10,28B,B,28,5,7:04:00,7:15:00,9:15:00,0:11:00,11,2:00:00,2,38.25,18-Feb-18,21,14.176,14.178,14.145,14.17,21.32,1.3287872,12.66832229,,0.007493378,9.967003003,0.146214,4-May-18,1.856416,4-May-18
A.poly,AP3,AP3_21_5.0_11,28A,A,28,5,6:52:00,7:15:00,9:15:00,0:23:00,23,2:00:00,2,38.19,18-Feb-18,21,13.699,13.694,13.681,13.69,17.58,1.245018871,8.928322286,,0.006851861,7.508042622,0.329851,2-May-18,2.122259,2-May-18
A.poly,AP3,AP3_21_5.0_12,30B,B,30,5,6:38:00,7:15:00,9:15:00,0:37:00,37,2:00:00,2,38.32,18-Feb-18,21,14.668,14.648,14.623,14.65,22.08,1.343999069,13.42832229,,0.00702241,9.859494278,0.164595,2-May-18,2.125406,2-May-18
A.poly,AP4,AP4_07_Control_01,28B,B,28,Control,7:21:00,8:00:00,0:30:00,0:39:00,39,16:30:00,16.5,,3-Mar-18,7,9.821,9.847,9.849,9.84,4.28,0.631443769,-4.371677714,,0.004492194,,,,,
A.poly,AP4,AP4_07_Control_02,28B,B,28,Control,7:22:00,8:00:00,0:30:00,0:38:00,38,16:30:00,16.5,,3-Mar-18,7,9.366,9.354,9.382,9.37,3.72,0.57054294,-4.931677714,,0.004521933,,,,,
A.poly,AP4,AP4_07_Control_03,30A,A,30,Control,6:13:00,8:00:00,0:30:00,1:47:00,107,16:30:00,16.5,,3-Mar-18,7,9.569,9.517,9.494,9.53,4.14,0.617000341,-4.511677714,,0.004783234,2.060919717,0.446025,10-May-18,17.971734,10-May-18
A.poly,AP4,AP4_07_Control_04,28A,A,28,Control,7:02:00,8:00:00,0:30:00,0:58:00,58,16:30:00,16.5,,3-Mar-18,7,9.376,9.323,9.335,9.34,3.78,0.5774918,-4.871677714,,0.004639286,0.21675865,5.335605,15-May-18,178.631902,15-May-18
A.poly,AP4,AP4_07_Control_05,30B,B,30,Control,6:38:00,8:00:00,0:30:00,1:22:00,82,16:30:00,16.5,,3-Mar-18,7,9.583,9.601,9.607,9.6,4.01,0.603144373,-4.641677714,,0.004532425,1.541880285,0.831114,18-May-18,23.331988,18-May-18
A.poly,AP4,AP4_07_Control_06,30A,A,30,Control,6:18:00,8:00:00,0:30:00,1:42:00,102,16:30:00,16.5,,3-Mar-18,7,9.738,9.661,9.752,9.72,4.51,0.654176542,-4.141677714,,0.004911088,2.475001615,0.407247,15-May-18,17.198423,15-May-18
A.poly,AP4,AP4_07_Control_07,28A,A,28,Control,7:02:00,8:00:00,0:30:00,0:58:00,58,16:30:00,16.5,,3-Mar-18,7,9.145,9.165,9.146,9.15,3.52,0.546542663,-5.131677714,,0.004594935,1.437268438,0.752463,22-May-18,21.205121,22-May-18
A.poly,AP4,AP4_07_Control_08,28B,B,28,Control,7:23:00,8:00:00,0:30:00,0:37:00,37,16:30:00,16.5,,3-Mar-18,7,9.374,9.317,9.358,9.35,3.9,0.591064607,-4.751677714,,0.004771224,0.095662315,12.989273,15-May-18,382.302397,15-May-18
A.poly,AP4,AP4_07_Control_09,30B,B,30,Control,6:38:00,8:00:00,0:30:00,1:22:00,82,16:30:00,16.5,,3-Mar-18,7,9.736,9.739,9.694,9.72,4.33,0.636487896,-4.321677714,,0.00471508,2.153374194,0.568382,15-May-18,19.757902,15-May-18
A.poly,AP4,AP4_07_Control_10,28A,A,28,Control,7:01:00,8:00:00,0:30:00,0:59:00,59,16:30:00,16.5,,3-Mar-18,7,9.467,9.449,9.436,9.45,3.44,0.536558443,-5.211677714,,0.004076271,1.90057975,0.626713,18-May-18,23.082526,18-May-18
A.poly,AP4,AP4_07_Control_11,30A,A,30,Control,6:17:00,8:00:00,0:30:00,1:43:00,103,16:30:00,16.5,,3-Mar-18,7,8.884,8.887,8.828,8.87,3.38,0.5289167,-5.271677714,,0.00484335,1.45419451,0.825077,18-May-18,26.129843,18-May-18
A.poly,AP4,AP4_07_Control_12,30B,B,30,Control,6:37:00,8:00:00,0:30:00,1:23:00,83,16:30:00,16.5,,3-Mar-18,7,10.188,10.236,10.154,10.19,4.24,0.627365857,-4.411677714,,0.004007221,1.990801438,0.5428,15-May-18,22.959359,15-May-18
A.poly,AP4,AP4_07_0.5_01,30A,A,30,0.5,6:20:00,8:00:00,0:15:00,1:40:00,100,16:15:00,16.25,36.56,3-Mar-18,7,,,,,3.85,0.58546073,-4.801677714,,,2.109765852,0.596221,18-May-18,17.011097,18-May-18
A.poly,AP4,AP4_07_0.5_02,28A,A,28,0.5,7:05:00,8:00:00,23:30:00,0:55:00,55,15:30:00,15.5,36.32,3-Mar-18,7,,,,,3.9,0.591064607,-4.751677714,,,0.374941665,2.755038,17-May-18,82.627727,17-May-18
A.poly,AP4,AP4_07_0.5_03,28B,B,28,0.5,7:24:00,8:00:00,0:00:00,0:36:00,36,16:00:00,16,36.36,3-Mar-18,7,,,,,4.14,0.617000341,-4.511677714,,,0.144985572,7.074515,22-May-18,234.840178,22-May-18
A.poly,AP4,AP4_07_0.5_04,30B,B,30,0.5,6:45:00,8:00:00,0:30:00,1:15:00,75,16:30:00,16.5,36.53,3-Mar-18,7,,,,,2.36,0.372912003,-6.291677714,,,,,,,
A.poly,AP4,AP4_07_0.5_05,28B,B,28,0.5,7:26:00,8:00:00,0:00:00,0:34:00,34,16:00:00,16,36.39,3-Mar-18,7,,,,,3.6,0.556302501,-5.051677714,,,1.287442356,0.906576,18-May-18,30.173361,18-May-18
A.poly,AP4,AP4_07_0.5_06,30A,A,30,0.5,6:20:00,8:00:00,23:45:00,1:40:00,100,15:45:00,15.75,36.34,3-Mar-18,7,,,,,4.21,0.624282096,-4.441677714,,,,,,,
A.poly,AP4,AP4_07_0.5_07,28A,A,28,0.5,7:06:00,8:00:00,23:30:00,0:54:00,54,15:30:00,15.5,36.21,3-Mar-18,7,,,,,3.76,0.575187845,-4.891677714,,,,,,,
A.poly,AP4,AP4_07_0.5_08,30A,A,30,0.5,6:23:00,8:00:00,0:30:00,1:37:00,97,16:30:00,16.5,36.62,3-Mar-18,7,,,,,4.13,0.615950052,-4.521677714,,,0.127989193,9.579652,17-May-18,268.449737,17-May-18
A.poly,AP4,AP4_07_0.5_09,28A,A,28,0.5,7:04:00,8:00:00,0:00:00,0:56:00,56,16:00:00,16,36.17,3-Mar-18,7,,,,,3.46,0.539076099,-5.191677714,,,0.300822466,3.650484,10-May-18,116.249856,10-May-18
A.poly,AP4,AP4_07_0.5_10,28B,B,28,0.5,7:29:00,8:00:00,0:00:00,0:31:00,31,16:00:00,16,36.4,3-Mar-18,7,,,,,4.06,0.608526034,-4.591677714,,,1.319414243,0.776072,22-May-18,30.454548,22-May-18
A.poly,AP4,AP4_07_0.5_11,30B,B,30,0.5,6:46:00,8:00:00,0:15:00,1:14:00,74,16:15:00,16.25,36.56,3-Mar-18,7,,,,,3.37,0.527629901,-5.281677714,,,,,,,
A.poly,AP4,AP4_07_0.5_12,30B,B,30,0.5,6:42:00,8:00:00,0:00:00,1:18:00,78,16:00:00,16,36.46,3-Mar-18,7,,,,,4.26,0.629409599,-4.391677714,,,1.518282019,0.63948,22-May-18,25.354046,22-May-18
A.poly,AP4,AP4_07_1.0_01,28A,A,28,1,7:11:00,8:00:00,16:15:00,0:49:00,49,8:15:00,8.25,36.58,3-Mar-18,7,,,,,4.19,0.622214023,-4.461677714,,,,,,,
A.poly,AP4,AP4_07_1.0_02,28B,B,28,1,7:33:00,8:00:00,16:00:00,0:27:00,27,8:00:00,8,36.33,3-Mar-18,7,,,,,3.68,0.565847819,-4.971677714,,,0.40395803,2.645686,10-May-18,104.78817,10-May-18
A.poly,AP4,AP4_07_1.0_03,28A,A,28,1,7:07:00,8:00:00,16:00:00,0:53:00,53,8:00:00,8,36.36,3-Mar-18,7,,,,,3.41,0.532754379,-5.241677714,,,0.311138727,3.213674,17-May-18,76.044273,17-May-18
A.poly,AP4,AP4_07_1.0_04,30A,A,30,1,6:28:00,8:00:00,16:15:00,1:32:00,92,8:15:00,8.25,36.52,3-Mar-18,7,,,,,3.87,0.587710965,-4.781677714,,,0.458766157,2.560911,10-May-18,92.091514,10-May-18
A.poly,AP4,AP4_07_1.0_05,30A,A,30,1,6:24:00,8:00:00,16:15:00,1:36:00,96,8:15:00,8.25,36.62,3-Mar-18,7,,,,,4.42,0.645422269,-4.231677714,,,1.103872625,1.081871,10-May-18,40.568837,10-May-18
A.poly,AP4,AP4_07_1.0_06,28A,A,28,1,7:08:00,8:00:00,16:15:00,0:52:00,52,8:15:00,8.25,36.59,3-Mar-18,7,,,,,3.18,0.50242712,-5.471677714,,,1.232005139,0.600155,15-May-18,29.113124,15-May-18
A.poly,AP4,AP4_07_1.0_07,30B,B,30,1,6:51:00,8:00:00,16:30:00,1:09:00,69,8:30:00,8.5,36.76,3-Mar-18,7,,,,,4.11,0.613841822,-4.541677714,,,2.864499689,0.33649,10-May-18,14.490638,10-May-18
A.poly,AP4,AP4_07_1.0_08,30B,B,30,1,6:53:00,8:00:00,16:30:00,1:07:00,67,8:30:00,8.5,36.68,3-Mar-18,7,,,,,4.12,0.614897216,-4.531677714,,,0.880011052,1.313005,10-May-18,41.015276,10-May-18
A.poly,AP4,AP4_07_1.0_09,28B,B,28,1,7:33:00,8:00:00,16:15:00,0:27:00,27,8:15:00,8.25,36.57,3-Mar-18,7,,,,,3.8,0.579783597,-4.851677714,,,,,,,
A.poly,AP4,AP4_07_1.0_10,30B,B,30,1,6:50:00,8:00:00,16:00:00,1:10:00,70,8:00:00,8,36.27,3-Mar-18,7,,,,,4.21,0.624282096,-4.441677714,,,,,,,
A.poly,AP4,AP4_07_1.0_11,30A,A,30,1,6:25:00,8:00:00,16:15:00,1:35:00,95,8:15:00,8.25,36.8,3-Mar-18,7,,,,,4.43,0.646403726,-4.221677714,,,2.230401832,0.503286,15-May-18,20.065812,15-May-18
A.poly,AP4,AP4_07_1.0_12,28B,B,28,1,7:37:00,8:00:00,16:15:00,0:23:00,23,8:15:00,8.25,36.52,3-Mar-18,7,,,,,4.13,0.615950052,-4.521677714,,,1.370155403,0.818238,18-May-18,31.856497,18-May-18
A.poly,AP4,AP4_07_5.0_01,28A,A,28,5,7:11:00,8:00:00,10:00:00,0:49:00,49,2:00:00,2,38.37,3-Mar-18,7,,,,,4.29,0.632457292,-4.361677714,,,1.128394484,1.010906,17-May-18,25.731236,17-May-18
A.poly,AP4,AP4_07_5.0_02,28A,A,28,5,7:15:00,8:00:00,10:00:00,0:45:00,45,2:00:00,2,38.31,3-Mar-18,7,,,,,4.02,0.604226053,-4.631677714,,,0.221525539,4.883348,17-May-18,122.553075,17-May-18
A.poly,AP4,AP4_07_5.0_03,28A,A,28,5,7:13:00,8:00:00,10:00:00,0:47:00,47,2:00:00,2,38.41,3-Mar-18,7,,,,,3.32,0.521138084,-5.331677714,,,,,,,
A.poly,AP4,AP4_07_5.0_04,30B,B,30,5,6:56:00,8:00:00,10:00:00,1:04:00,64,2:00:00,2,38.31,3-Mar-18,7,,,,,4.98,0.697229343,-3.671677714,,,1.780571242,0.587945,18-May-18,17.679492,18-May-18
A.poly,AP4,AP4_07_5.0_05,30A,A,30,5,6:30:00,8:00:00,10:00:00,1:30:00,90,2:00:00,2,38.32,3-Mar-18,7,,,,,4.31,0.63447727,-4.341677714,,,0.400625103,3.243629,10-May-18,106.329852,10-May-18
A.poly,AP4,AP4_07_5.0_06,28B,B,28,5,7:38:00,8:00:00,10:00:00,0:22:00,22,2:00:00,2,38.4,3-Mar-18,7,,,,,4.27,0.630427875,-4.381677714,,,1.225882007,0.896613,22-May-18,24.591372,22-May-18
A.poly,AP4,AP4_07_5.0_07,28B,B,28,5,7:39:00,8:00:00,10:00:00,0:21:00,21,2:00:00,2,38.25,3-Mar-18,7,,,,,4.41,0.644438589,-4.241677714,,,0.685590331,1.813349,10-May-18,50.468235,10-May-18
A.poly,AP4,AP4_07_5.0_08,30A,A,30,5,6:32:00,8:00:00,10:00:00,1:28:00,88,2:00:00,2,38.49,3-Mar-18,7,,,,,4.23,0.626340367,-4.421677714,,,5.47775374,0.199895,22-May-18,4.014467,22-May-18
A.poly,AP4,AP4_07_5.0_09,30B,B,30,5,6:55:00,8:00:00,10:00:00,1:05:00,65,2:00:00,2,38.5,3-Mar-18,7,,,,,4.96,0.695481676,-3.691677714,,,1.875445144,0.527207,15-May-18,25.068488,15-May-18
